"지역본부","재산 소재지","노선명"," 면적(공부) ","유형분류","현재 사용현황","향후 사용계획 및 추진사항"
"영남본부","부산광역시 해운대구 송정동 706ㅡ1","동해남부선","7023","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 706ㅡ10","동해남부선","116","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 706ㅡ11","동해남부선","473","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 714ㅡ5","동해남부선","30","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 737ㅡ2","동해남부선","109","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 740ㅡ2","동해남부선","96","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 741ㅡ2","동해남부선","1514","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 741ㅡ3","동해남부선","281","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 741ㅡ9","동해남부선","99","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 743ㅡ2","동해남부선","122","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 743ㅡ3","동해남부선","456","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 744ㅡ2","동해남부선","66","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 751ㅡ3","동해남부선","790","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 752ㅡ2","동해남부선","2","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 752ㅡ3","동해남부선","172","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 753ㅡ1","동해남부선","751","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 754ㅡ1","동해남부선","274","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 754ㅡ7","동해남부선","79","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 756","동해남부선","162","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 766ㅡ2","동해남부선","1474","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 767ㅡ2","동해남부선","10","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 783ㅡ2","동해남부선","205","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 791ㅡ2","동해남부선","475","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 792ㅡ2","동해남부선","10","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 793ㅡ2","동해남부선","30","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 794ㅡ2","동해남부선","307","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 795ㅡ2","동해남부선","410","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 796ㅡ1","동해남부선","3","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 803ㅡ2","동해남부선","2","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 807ㅡ2","동해남부선","301","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 812ㅡ1","동해남부선","1034","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 824ㅡ3","동해남부선","814","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 826ㅡ2","동해남부선","17","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 827ㅡ1","동해남부선","129","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 829ㅡ1","동해남부선","185","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 832ㅡ2","동해남부선","1341","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 849","동해남부선","231","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 862ㅡ2","동해남부선","215","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 863ㅡ2","동해남부선","631","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 901ㅡ11","동해남부선","115","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 904ㅡ3","동해남부선","30","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 산 62ㅡ12","동해남부선","453","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 산 64ㅡ2","동해남부선","734","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 산 67ㅡ2","동해남부선","582","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 산 68ㅡ1","동해남부선","992","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 산 68ㅡ4","동해남부선","99","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 산 70ㅡ2","동해남부선","1983","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 산 72ㅡ5","동해남부선","1190","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 산 76ㅡ2","동해남부선","4860","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 산 77ㅡ2","동해남부선","992","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 산 77ㅡ5","동해남부선","198","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 산 77ㅡ6","동해남부선","439","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 1004","동해남부선","73","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 1019ㅡ2","동해남부선","1904","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 1019ㅡ7","동해남부선","209","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 1020ㅡ2","동해남부선","503","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 508ㅡ2","동해남부선","76","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 508ㅡ3","동해남부선","1434","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 509ㅡ1","동해남부선","539","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 510ㅡ2","동해남부선","1145","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 510ㅡ3","동해남부선","310","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 519ㅡ1","동해남부선","2156","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 546ㅡ2","동해남부선","1607","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 555ㅡ2","동해남부선","2655","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 603ㅡ2","동해남부선","740","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 616ㅡ1","동해남부선","139","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 618ㅡ1","동해남부선","711","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 624ㅡ2","동해남부선","2584","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 948ㅡ2","동해남부선","2546","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 992ㅡ1","동해남부선","40","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 993ㅡ1","동해남부선","271","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 998ㅡ1","동해남부선","572","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 산 124ㅡ2","동해남부선","2976","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 산 131ㅡ9","동해남부선","245","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 산 30ㅡ2","동해남부선","892","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 산 31ㅡ2","동해남부선","99","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 산 35ㅡ2","동해남부선","6943","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 산 3ㅡ2","동해남부선","4364","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 산 3ㅡ3","동해남부선","198","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 산 3ㅡ5","동해남부선","264","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 산 3ㅡ6","동해남부선","512","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 산 42ㅡ21","동해남부선","2017","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 산 42ㅡ64","동해남부선","11215","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 중동 산 42ㅡ7","동해남부선","47009","활용","미사용","공단 개발사업 추진구간"
"영남본부","부산광역시 해운대구 송정동 299ㅡ20","동해남부선","11273","보전","미사용",""
"영남본부","부산광역시 해운대구 송정동 144ㅡ7","동해남부선","4210","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 145ㅡ10","동해남부선","13","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 160ㅡ1","동해남부선","2","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 160ㅡ2","동해남부선","46","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 160ㅡ4","동해남부선","324","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 161ㅡ2","동해남부선","10","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 162ㅡ1","동해남부선","13","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 162ㅡ3","동해남부선","354","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 163ㅡ1","동해남부선","545","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 165ㅡ3","동해남부선","66","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 165ㅡ9","동해남부선","793","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 166ㅡ2","동해남부선","122","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 166ㅡ3","동해남부선","106","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 166ㅡ7","동해남부선","1306","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 172ㅡ2","동해남부선","420","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 172ㅡ3","동해남부선","20","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 172ㅡ7","동해남부선","20","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 176ㅡ2","동해남부선","1","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 176ㅡ4","동해남부선","203","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 177ㅡ1","동해남부선","10","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 177ㅡ2","동해남부선","3","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 177ㅡ4","동해남부선","10","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 178ㅡ1","동해남부선","7","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 178ㅡ4","동해남부선","622","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 471ㅡ5","동해남부선","13","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 473ㅡ2","동해남부선","10","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 481ㅡ2","동해남부선","949","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 484ㅡ3","동해남부선","119","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 486ㅡ2","동해남부선","99","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 486ㅡ5","동해남부선","628","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 490ㅡ3","동해남부선","208","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 490ㅡ5","동해남부선","30","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 491ㅡ2","동해남부선","56","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 491ㅡ4","동해남부선","215","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 496ㅡ2","동해남부선","109","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 496ㅡ4","동해남부선","400","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 497ㅡ2","동해남부선","152","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 해운대구 송정동 497ㅡ6","동해남부선","549","활용","부산시 사용허가(기부채납)","부산시 공원화 추진구간"
"영남본부","부산광역시 기장군 일광면 삼성리 391-2","동해남부선","13624","활용","사용허가(2017.02.24~2020.12.31)","사용허가 계속"
"영남본부","부산광역시 기장군 일광면 삼성리 391-3","동해남부선","346","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 391-6","동해남부선","28","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 392-1","동해남부선","30","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 493-3","동해남부선","7047","활용","사용허가(2016.01.01~2020.12.31)","사용허가 계속"
"영남본부","부산광역시 기장군 일광면 삼성리 493-6","동해남부선","384","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 494-1","동해남부선","33","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 497-4","동해남부선","23","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 502-2","동해남부선","17","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 518-5","동해남부선","33","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 518-6","동해남부선","218","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 551-2","동해남부선","1775","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 552-1","동해남부선","126","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 552-5","동해남부선","33","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 552-7","동해남부선","645","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 553-1","동해남부선","20","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 676-3","동해남부선","210","활용","사용허가(2017.02.24~2020.12.31)","사용허가 계속"
"영남본부","부산광역시 기장군 일광면 삼성리 676-8","동해남부선","1241","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 689-1","동해남부선","92","활용","사용허가(2017.02.24~2020.12.31)","사용허가 계속"
"영남본부","부산광역시 기장군 일광면 삼성리 689-13","동해남부선","15","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 689-7","동해남부선","222","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 704-1","동해남부선","203","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","부산광역시 기장군 일광면 삼성리 산69-3","동해남부선","46","활용","미사용","페선부지 활용 지자체 협의계획 부지(추가분)"
"영남본부","경상북도 포항시 남구 대잠동 149ㅡ1","동해남부선","6416","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 154ㅡ3","동해남부선","129","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 155ㅡ1","동해남부선","258","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 155ㅡ4","동해남부선","149","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 156ㅡ4","동해남부선","17","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 157ㅡ1","동해남부선","2792","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 161ㅡ1","동해남부선","66","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 162ㅡ3","동해남부선","36","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 28ㅡ2","동해남부선","4177","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 38ㅡ2","동해남부선","7159","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 761ㅡ2","동해남부선","50","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 761ㅡ3","동해남부선","23","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 891ㅡ11","동해남부선","186","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 대잠동 891ㅡ7","동해남부선","62","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 효자동 135ㅡ1","동해남부선","1029","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 효자동 135ㅡ2","동해남부선","7","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 효자동 135ㅡ6","동해남부선","61","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 효자동 173ㅡ4","동해남부선","5040","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 효자동 174ㅡ6","동해남부선","291","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 효자동 175ㅡ1","동해남부선","1061","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 효자동 177ㅡ1","동해남부선","555","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 효자동 197ㅡ1","동해남부선","409","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 남구 효자동 197ㅡ3","동해남부선","86","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 601ㅡ32","동해남부선","894","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 601ㅡ33","동해남부선","194","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 601ㅡ39","동해남부선","137","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 601ㅡ7","동해남부선","11","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 601ㅡ8","동해남부선","69","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 652ㅡ3","동해남부선","81","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 666ㅡ4","동해남부선","76","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 667ㅡ4","동해남부선","182","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 668ㅡ4","동해남부선","442","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 710ㅡ10","동해남부선","30","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 710ㅡ5","동해남부선","69","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 711ㅡ3","동해남부선","174","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 대흥동 711ㅡ4","동해남부선","112","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 득량동 14ㅡ2","동해남부선","776","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 득량동 30ㅡ1","동해남부선","357","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 득량동 37ㅡ1","동해남부선","5817","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 득량동 43ㅡ5","동해남부선","107","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 득량동 4ㅡ2","동해남부선","707","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 득량동 52ㅡ2","동해남부선","2696","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 득량동 56ㅡ2","동해남부선","56","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 득량동 59ㅡ2","동해남부선","698","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 득량동 7ㅡ2","동해남부선","1723","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 663ㅡ6","동해남부선","112","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 668ㅡ10","동해남부선","86","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 668ㅡ3","동해남부선","274","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 668ㅡ7","동해남부선","701","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 671ㅡ2","동해남부선","20","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 673ㅡ2","동해남부선","3576","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 676ㅡ51","동해남부선","76","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 678","동해남부선","23","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 678ㅡ1","동해남부선","7","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 678ㅡ11","동해남부선","6","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 678ㅡ12","동해남부선","13","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 678ㅡ13","동해남부선","3","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 678ㅡ14","동해남부선","3","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 678ㅡ2","동해남부선","10","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 678ㅡ3","동해남부선","7","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 710ㅡ16","동해남부선","79","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
"영남본부","경상북도 포항시 북구 신흥동 710ㅡ6","동해남부선","7","활용","포항시 사용허가(기부채납)","포항시 공원화사업 부지(시범사업)"
